household_type,income_group,year,federal_taxes,individual_income_tax,payroll_taxes,corporate_income_tax,excise_taxes
nonelderly_childless_hh,second_quintile,1979,4900.0,1400.0,2500.0,500.0,500.0
nonelderly_childless_hh,second_quintile,1980,4700.0,1500.0,2400.0,400.0,400.0
nonelderly_childless_hh,second_quintile,1981,4900.0,1600.0,2600.0,300.0,400.0
nonelderly_childless_hh,second_quintile,1982,4600.0,1400.0,2600.0,200.0,400.0
nonelderly_childless_hh,second_quintile,1983,4400.0,1300.0,2400.0,300.0,400.0
nonelderly_childless_hh,second_quintile,1984,4800.0,1400.0,2600.0,400.0,400.0
nonelderly_childless_hh,second_quintile,1985,5000.0,1400.0,2800.0,300.0,400.0
nonelderly_childless_hh,second_quintile,1986,5100.0,1400.0,2900.0,300.0,500.0
nonelderly_childless_hh,second_quintile,1987,4900.0,1200.0,2900.0,400.0,500.0
nonelderly_childless_hh,second_quintile,1988,5200.0,1200.0,3100.0,400.0,500.0
nonelderly_childless_hh,second_quintile,1989,5200.0,1200.0,3200.0,400.0,400.0
nonelderly_childless_hh,second_quintile,1990,5400.0,1300.0,3300.0,400.0,500.0
nonelderly_childless_hh,second_quintile,1991,5200.0,1200.0,3100.0,300.0,500.0
nonelderly_childless_hh,second_quintile,1992,5000.0,1100.0,3000.0,300.0,500.0
nonelderly_childless_hh,second_quintile,1993,5100.0,1100.0,3100.0,400.0,500.0
nonelderly_childless_hh,second_quintile,1994,5100.0,1000.0,3100.0,400.0,600.0
nonelderly_childless_hh,second_quintile,1995,5400.0,1100.0,3300.0,500.0,600.0
nonelderly_childless_hh,second_quintile,1996,5400.0,1100.0,3300.0,500.0,500.0
nonelderly_childless_hh,second_quintile,1997,5600.0,1200.0,3400.0,500.0,600.0
nonelderly_childless_hh,second_quintile,1998,5600.0,1100.0,3600.0,400.0,600.0
nonelderly_childless_hh,second_quintile,1999,5900.0,1100.0,3800.0,400.0,600.0
nonelderly_childless_hh,second_quintile,2000,6000.0,1300.0,3800.0,400.0,500.0
nonelderly_childless_hh,second_quintile,2001,5200.0,700.0,3700.0,300.0,500.0
nonelderly_childless_hh,second_quintile,2002,4800.0,500.0,3600.0,300.0,500.0
nonelderly_childless_hh,second_quintile,2003,4600.0,300.0,3500.0,300.0,500.0
nonelderly_childless_hh,second_quintile,2004,4800.0,400.0,3500.0,400.0,500.0
nonelderly_childless_hh,second_quintile,2005,5100.0,500.0,3600.0,500.0,500.0
nonelderly_childless_hh,second_quintile,2006,5200.0,400.0,3700.0,500.0,500.0
nonelderly_childless_hh,second_quintile,2007,5300.0,600.0,3800.0,500.0,400.0
nonelderly_childless_hh,second_quintile,2008,4000.0,-400.0,3700.0,300.0,400.0
nonelderly_childless_hh,second_quintile,2009,3700.0,-500.0,3500.0,200.0,400.0
nonelderly_childless_hh,second_quintile,2010,3800.0,-400.0,3500.0,300.0,400.0
nonelderly_childless_hh,second_quintile,2011,3700.0,,3000.0,300.0,500.0
nonelderly_childless_hh,second_quintile,2012,3800.0,100.0,3000.0,300.0,500.0
nonelderly_childless_hh,second_quintile,2013,4500.0,100.0,3500.0,400.0,500.0
nonelderly_childless_hh,second_quintile,2014,4500.0,-100.0,3600.0,400.0,500.0
nonelderly_childless_hh,middle_quintile,1979,9000.0,3600.0,4100.0,800.0,600.0
nonelderly_childless_hh,middle_quintile,1980,8900.0,3700.0,4000.0,700.0,500.0
nonelderly_childless_hh,middle_quintile,1981,9100.0,3900.0,4200.0,600.0,400.0
nonelderly_childless_hh,middle_quintile,1982,8500.0,3500.0,4200.0,300.0,400.0
nonelderly_childless_hh,middle_quintile,1983,8400.0,3200.0,4200.0,400.0,500.0
nonelderly_childless_hh,middle_quintile,1984,9000.0,3400.0,4500.0,600.0,500.0
nonelderly_childless_hh,middle_quintile,1985,9400.0,3500.0,4800.0,500.0,500.0
nonelderly_childless_hh,middle_quintile,1986,9600.0,3600.0,5000.0,500.0,500.0
nonelderly_childless_hh,middle_quintile,1987,9500.0,3300.0,5000.0,700.0,600.0
nonelderly_childless_hh,middle_quintile,1988,9700.0,3300.0,5200.0,700.0,600.0
nonelderly_childless_hh,middle_quintile,1989,9900.0,3400.0,5300.0,600.0,500.0
nonelderly_childless_hh,middle_quintile,1990,10000.0,3500.0,5400.0,600.0,500.0
nonelderly_childless_hh,middle_quintile,1991,9900.0,3400.0,5300.0,600.0,600.0
nonelderly_childless_hh,middle_quintile,1992,9800.0,3300.0,5400.0,600.0,600.0
nonelderly_childless_hh,middle_quintile,1993,9700.0,3200.0,5200.0,600.0,600.0
nonelderly_childless_hh,middle_quintile,1994,9900.0,3200.0,5300.0,700.0,700.0
nonelderly_childless_hh,middle_quintile,1995,10300.0,3300.0,5600.0,800.0,700.0
nonelderly_childless_hh,middle_quintile,1996,10600.0,3400.0,5700.0,800.0,700.0
nonelderly_childless_hh,middle_quintile,1997,10900.0,3600.0,5900.0,800.0,600.0
nonelderly_childless_hh,middle_quintile,1998,11100.0,3600.0,6100.0,700.0,700.0
nonelderly_childless_hh,middle_quintile,1999,11400.0,3700.0,6300.0,700.0,700.0
nonelderly_childless_hh,middle_quintile,2000,11500.0,3800.0,6300.0,700.0,700.0
nonelderly_childless_hh,middle_quintile,2001,10500.0,3000.0,6300.0,500.0,600.0
nonelderly_childless_hh,middle_quintile,2002,10100.0,2800.0,6200.0,400.0,700.0
nonelderly_childless_hh,middle_quintile,2003,9700.0,2500.0,6000.0,500.0,600.0
nonelderly_childless_hh,middle_quintile,2004,10100.0,2600.0,6200.0,700.0,600.0
nonelderly_childless_hh,middle_quintile,2005,10300.0,2700.0,6200.0,900.0,600.0
nonelderly_childless_hh,middle_quintile,2006,10600.0,2700.0,6400.0,900.0,600.0
nonelderly_childless_hh,middle_quintile,2007,11000.0,2900.0,6700.0,900.0,500.0
nonelderly_childless_hh,middle_quintile,2008,9100.0,1600.0,6400.0,500.0,500.0
nonelderly_childless_hh,middle_quintile,2009,8600.0,1500.0,6200.0,400.0,500.0
nonelderly_childless_hh,middle_quintile,2010,8800.0,1700.0,6000.0,500.0,500.0
nonelderly_childless_hh,middle_quintile,2011,8600.0,2300.0,5300.0,500.0,500.0
nonelderly_childless_hh,middle_quintile,2012,8900.0,2400.0,5300.0,600.0,600.0
nonelderly_childless_hh,middle_quintile,2013,10000.0,2500.0,6300.0,600.0,600.0
nonelderly_childless_hh,middle_quintile,2014,10200.0,2500.0,6400.0,700.0,600.0
nonelderly_childless_hh,fourth_quintile,1979,14600.0,6800.0,5900.0,1200.0,600.0
nonelderly_childless_hh,fourth_quintile,1980,14500.0,7100.0,5900.0,1000.0,500.0
nonelderly_childless_hh,fourth_quintile,1981,15200.0,7500.0,6400.0,800.0,500.0
nonelderly_childless_hh,fourth_quintile,1982,14300.0,6900.0,6400.0,500.0,500.0
nonelderly_childless_hh,fourth_quintile,1983,14000.0,6300.0,6400.0,700.0,600.0
nonelderly_childless_hh,fourth_quintile,1984,14700.0,6400.0,6900.0,800.0,700.0
nonelderly_childless_hh,fourth_quintile,1985,15100.0,6500.0,7300.0,700.0,600.0
nonelderly_childless_hh,fourth_quintile,1986,15900.0,6800.0,7700.0,800.0,600.0
nonelderly_childless_hh,fourth_quintile,1987,15600.0,6300.0,7700.0,1000.0,700.0
nonelderly_childless_hh,fourth_quintile,1988,16200.0,6400.0,8100.0,1000.0,700.0
nonelderly_childless_hh,fourth_quintile,1989,16300.0,6600.0,8100.0,1000.0,700.0
nonelderly_childless_hh,fourth_quintile,1990,16200.0,6400.0,8200.0,900.0,700.0
nonelderly_childless_hh,fourth_quintile,1991,16000.0,6300.0,8100.0,800.0,700.0
nonelderly_childless_hh,fourth_quintile,1992,15900.0,6200.0,8100.0,900.0,700.0
nonelderly_childless_hh,fourth_quintile,1993,16000.0,6100.0,8100.0,1000.0,800.0
nonelderly_childless_hh,fourth_quintile,1994,16300.0,6200.0,8200.0,1100.0,800.0
nonelderly_childless_hh,fourth_quintile,1995,16800.0,6400.0,8400.0,1200.0,800.0
nonelderly_childless_hh,fourth_quintile,1996,17400.0,6700.0,8700.0,1200.0,800.0
nonelderly_childless_hh,fourth_quintile,1997,17900.0,6900.0,9000.0,1200.0,800.0
nonelderly_childless_hh,fourth_quintile,1998,18500.0,7200.0,9400.0,1100.0,800.0
nonelderly_childless_hh,fourth_quintile,1999,19000.0,7400.0,9600.0,1100.0,900.0
nonelderly_childless_hh,fourth_quintile,2000,19200.0,7600.0,9700.0,1100.0,800.0
nonelderly_childless_hh,fourth_quintile,2001,17900.0,6700.0,9700.0,800.0,800.0
nonelderly_childless_hh,fourth_quintile,2002,17100.0,6300.0,9400.0,700.0,800.0
nonelderly_childless_hh,fourth_quintile,2003,16900.0,5900.0,9400.0,900.0,800.0
nonelderly_childless_hh,fourth_quintile,2004,17600.0,6000.0,9700.0,1100.0,800.0
nonelderly_childless_hh,fourth_quintile,2005,18000.0,6200.0,9700.0,1400.0,800.0
nonelderly_childless_hh,fourth_quintile,2006,18600.0,6400.0,10000.0,1500.0,700.0
nonelderly_childless_hh,fourth_quintile,2007,19000.0,6600.0,10300.0,1400.0,600.0
nonelderly_childless_hh,fourth_quintile,2008,16700.0,5100.0,10100.0,800.0,600.0
nonelderly_childless_hh,fourth_quintile,2009,16000.0,5000.0,9800.0,600.0,600.0
nonelderly_childless_hh,fourth_quintile,2010,16500.0,5300.0,9700.0,800.0,600.0
nonelderly_childless_hh,fourth_quintile,2011,16100.0,6100.0,8500.0,900.0,600.0
nonelderly_childless_hh,fourth_quintile,2012,16500.0,6300.0,8600.0,900.0,700.0
nonelderly_childless_hh,fourth_quintile,2013,18600.0,6600.0,10200.0,1100.0,700.0
nonelderly_childless_hh,fourth_quintile,2014,19200.0,6800.0,10500.0,1200.0,800.0
nonelderly_childless_hh,highest_quintile,1979,34800.0,20400.0,8400.0,5000.0,1000.0
nonelderly_childless_hh,highest_quintile,1980,34200.0,21000.0,8400.0,4000.0,800.0
nonelderly_childless_hh,highest_quintile,1981,34300.0,21200.0,9300.0,3100.0,700.0
nonelderly_childless_hh,highest_quintile,1982,32100.0,19700.0,9600.0,2000.0,800.0
nonelderly_childless_hh,highest_quintile,1983,32000.0,18600.0,10000.0,2500.0,900.0
nonelderly_childless_hh,highest_quintile,1984,34300.0,19400.0,10800.0,3100.0,1000.0
nonelderly_childless_hh,highest_quintile,1985,35100.0,20000.0,11200.0,3000.0,1000.0
nonelderly_childless_hh,highest_quintile,1986,37900.0,21800.0,11900.0,3100.0,1000.0
nonelderly_childless_hh,highest_quintile,1987,39200.0,22200.0,12100.0,3800.0,1000.0
nonelderly_childless_hh,highest_quintile,1988,42200.0,24200.0,12800.0,4200.0,1000.0
nonelderly_childless_hh,highest_quintile,1989,41400.0,23500.0,12900.0,4000.0,1000.0
nonelderly_childless_hh,highest_quintile,1990,41500.0,23500.0,13100.0,3900.0,900.0
nonelderly_childless_hh,highest_quintile,1991,40400.0,22500.0,13400.0,3400.0,1000.0
nonelderly_childless_hh,highest_quintile,1992,42500.0,24000.0,13600.0,3900.0,1000.0
nonelderly_childless_hh,highest_quintile,1993,43500.0,24100.0,13700.0,4500.0,1100.0
nonelderly_childless_hh,highest_quintile,1994,45100.0,24700.0,14300.0,4900.0,1200.0
nonelderly_childless_hh,highest_quintile,1995,47200.0,26000.0,14600.0,5400.0,1200.0
nonelderly_childless_hh,highest_quintile,1996,50100.0,28400.0,14900.0,5700.0,1100.0
nonelderly_childless_hh,highest_quintile,1997,53600.0,31000.0,15400.0,6100.0,1100.0
nonelderly_childless_hh,highest_quintile,1998,56200.0,33100.0,16000.0,5900.0,1200.0
nonelderly_childless_hh,highest_quintile,1999,59600.0,35600.0,16600.0,6000.0,1300.0
nonelderly_childless_hh,highest_quintile,2000,62300.0,38100.0,17000.0,6000.0,1200.0
nonelderly_childless_hh,highest_quintile,2001,54600.0,32300.0,17300.0,3900.0,1100.0
nonelderly_childless_hh,highest_quintile,2002,50200.0,28900.0,16900.0,3300.0,1100.0
nonelderly_childless_hh,highest_quintile,2003,49200.0,26300.0,17100.0,4600.0,1100.0
nonelderly_childless_hh,highest_quintile,2004,53500.0,28900.0,17200.0,6200.0,1100.0
nonelderly_childless_hh,highest_quintile,2005,60100.0,32600.0,17400.0,8900.0,1200.0
nonelderly_childless_hh,highest_quintile,2006,61000.0,32900.0,17600.0,9300.0,1100.0
nonelderly_childless_hh,highest_quintile,2007,60500.0,33600.0,18300.0,7600.0,900.0
nonelderly_childless_hh,highest_quintile,2008,54200.0,30300.0,18300.0,4600.0,1000.0
nonelderly_childless_hh,highest_quintile,2009,49400.0,27000.0,18100.0,3400.0,900.0
nonelderly_childless_hh,highest_quintile,2010,52000.0,28400.0,18100.0,4700.0,900.0
nonelderly_childless_hh,highest_quintile,2011,51500.0,29800.0,16000.0,4800.0,900.0
nonelderly_childless_hh,highest_quintile,2012,55700.0,32700.0,16200.0,5800.0,1000.0
nonelderly_childless_hh,highest_quintile,2013,59400.0,33200.0,19200.0,5900.0,1100.0
nonelderly_childless_hh,highest_quintile,2014,63300.0,36000.0,19500.0,6600.0,1200.0
nonelderly_childless_hh,percentiles_81_90,1979,21700.0,11200.0,7800.0,1900.0,800.0
nonelderly_childless_hh,percentiles_81_90,1980,21600.0,11700.0,7700.0,1600.0,700.0
nonelderly_childless_hh,percentiles_81_90,1981,22500.0,12200.0,8400.0,1200.0,600.0
nonelderly_childless_hh,percentiles_81_90,1982,21200.0,11300.0,8500.0,800.0,600.0
nonelderly_childless_hh,percentiles_81_90,1983,20900.0,10300.0,8900.0,1000.0,700.0
nonelderly_childless_hh,percentiles_81_90,1984,22300.0,10600.0,9700.0,1200.0,800.0
nonelderly_childless_hh,percentiles_81_90,1985,22200.0,10500.0,9800.0,1100.0,800.0
nonelderly_childless_hh,percentiles_81_90,1986,23500.0,11000.0,10600.0,1100.0,800.0
nonelderly_childless_hh,percentiles_81_90,1987,23800.0,10900.0,10600.0,1500.0,800.0
nonelderly_childless_hh,percentiles_81_90,1988,24300.0,10900.0,11100.0,1400.0,800.0
nonelderly_childless_hh,percentiles_81_90,1989,24800.0,11300.0,11200.0,1500.0,800.0
nonelderly_childless_hh,percentiles_81_90,1990,24400.0,11000.0,11300.0,1300.0,800.0
nonelderly_childless_hh,percentiles_81_90,1991,23800.0,10700.0,11100.0,1200.0,800.0
nonelderly_childless_hh,percentiles_81_90,1992,23900.0,10600.0,11200.0,1300.0,900.0
nonelderly_childless_hh,percentiles_81_90,1993,24200.0,10500.0,11400.0,1500.0,900.0
nonelderly_childless_hh,percentiles_81_90,1994,25000.0,10900.0,11600.0,1500.0,1000.0
nonelderly_childless_hh,percentiles_81_90,1995,25700.0,11200.0,11800.0,1800.0,900.0
nonelderly_childless_hh,percentiles_81_90,1996,26600.0,11600.0,12100.0,1900.0,900.0
nonelderly_childless_hh,percentiles_81_90,1997,27600.0,12200.0,12600.0,1900.0,900.0
nonelderly_childless_hh,percentiles_81_90,1998,28600.0,12800.0,13200.0,1700.0,1000.0
nonelderly_childless_hh,percentiles_81_90,1999,29800.0,13400.0,13600.0,1800.0,1000.0
nonelderly_childless_hh,percentiles_81_90,2000,30300.0,13900.0,13700.0,1700.0,1000.0
nonelderly_childless_hh,percentiles_81_90,2001,28300.0,12500.0,13800.0,1200.0,900.0
nonelderly_childless_hh,percentiles_81_90,2002,27200.0,11800.0,13500.0,1000.0,900.0
nonelderly_childless_hh,percentiles_81_90,2003,26600.0,10800.0,13600.0,1300.0,900.0
nonelderly_childless_hh,percentiles_81_90,2004,27600.0,11200.0,13800.0,1700.0,900.0
nonelderly_childless_hh,percentiles_81_90,2005,28500.0,11300.0,14100.0,2200.0,900.0
nonelderly_childless_hh,percentiles_81_90,2006,29400.0,11700.0,14300.0,2500.0,800.0
nonelderly_childless_hh,percentiles_81_90,2007,30100.0,12300.0,14900.0,2200.0,800.0
nonelderly_childless_hh,percentiles_81_90,2008,27400.0,10700.0,14700.0,1300.0,700.0
nonelderly_childless_hh,percentiles_81_90,2009,26000.0,10100.0,14300.0,1000.0,700.0
nonelderly_childless_hh,percentiles_81_90,2010,27100.0,10800.0,14200.0,1300.0,700.0
nonelderly_childless_hh,percentiles_81_90,2011,26400.0,11800.0,12500.0,1300.0,700.0
nonelderly_childless_hh,percentiles_81_90,2012,27300.0,12300.0,12700.0,1500.0,800.0
nonelderly_childless_hh,percentiles_81_90,2013,30400.0,12700.0,15100.0,1700.0,800.0
nonelderly_childless_hh,percentiles_81_90,2014,31600.0,13300.0,15400.0,2000.0,900.0
nonelderly_childless_hh,percentiles_91_95,1979,29200.0,16400.0,9200.0,2800.0,900.0
nonelderly_childless_hh,percentiles_91_95,1980,29400.0,17200.0,9100.0,2300.0,800.0
nonelderly_childless_hh,percentiles_91_95,1981,30400.0,17800.0,10000.0,1800.0,700.0
nonelderly_childless_hh,percentiles_91_95,1982,28100.0,15900.0,10400.0,1000.0,700.0
nonelderly_childless_hh,percentiles_91_95,1983,27900.0,15000.0,10700.0,1400.0,800.0
nonelderly_childless_hh,percentiles_91_95,1984,29800.0,15400.0,11700.0,1700.0,900.0
nonelderly_childless_hh,percentiles_91_95,1985,29700.0,15200.0,12000.0,1600.0,900.0
nonelderly_childless_hh,percentiles_91_95,1986,31600.0,16200.0,12800.0,1700.0,900.0
nonelderly_childless_hh,percentiles_91_95,1987,33000.0,16900.0,12900.0,2200.0,1000.0
nonelderly_childless_hh,percentiles_91_95,1988,33800.0,16900.0,13800.0,2200.0,1000.0
nonelderly_childless_hh,percentiles_91_95,1989,34100.0,17200.0,13800.0,2200.0,900.0
nonelderly_childless_hh,percentiles_91_95,1990,33500.0,16700.0,14000.0,2000.0,900.0
nonelderly_childless_hh,percentiles_91_95,1991,33000.0,16100.0,14100.0,1800.0,1000.0
nonelderly_childless_hh,percentiles_91_95,1992,33300.0,16100.0,14100.0,2000.0,1000.0
nonelderly_childless_hh,percentiles_91_95,1993,34000.0,16300.0,14300.0,2400.0,1100.0
nonelderly_childless_hh,percentiles_91_95,1994,34700.0,16500.0,14700.0,2400.0,1100.0
nonelderly_childless_hh,percentiles_91_95,1995,36200.0,17300.0,15200.0,2700.0,1100.0
nonelderly_childless_hh,percentiles_91_95,1996,37900.0,18400.0,15600.0,2900.0,1000.0
nonelderly_childless_hh,percentiles_91_95,1997,39600.0,19600.0,15900.0,3000.0,1100.0
nonelderly_childless_hh,percentiles_91_95,1998,41000.0,20600.0,16600.0,2700.0,1100.0
nonelderly_childless_hh,percentiles_91_95,1999,43000.0,21900.0,17100.0,2900.0,1200.0
nonelderly_childless_hh,percentiles_91_95,2000,43700.0,22500.0,17300.0,2800.0,1100.0
nonelderly_childless_hh,percentiles_91_95,2001,41200.0,20600.0,17800.0,1800.0,1000.0
nonelderly_childless_hh,percentiles_91_95,2002,38800.0,19000.0,17200.0,1500.0,1000.0
nonelderly_childless_hh,percentiles_91_95,2003,38200.0,17500.0,17700.0,2000.0,1000.0
nonelderly_childless_hh,percentiles_91_95,2004,39500.0,18000.0,17800.0,2600.0,1000.0
nonelderly_childless_hh,percentiles_91_95,2005,41800.0,18900.0,18300.0,3700.0,1000.0
nonelderly_childless_hh,percentiles_91_95,2006,42900.0,19600.0,18400.0,3900.0,1000.0
nonelderly_childless_hh,percentiles_91_95,2007,44100.0,20500.0,19200.0,3500.0,900.0
nonelderly_childless_hh,percentiles_91_95,2008,40400.0,18600.0,19000.0,2000.0,800.0
nonelderly_childless_hh,percentiles_91_95,2009,38500.0,17500.0,18700.0,1500.0,800.0
nonelderly_childless_hh,percentiles_91_95,2010,40000.0,18500.0,18600.0,2100.0,800.0
nonelderly_childless_hh,percentiles_91_95,2011,39400.0,19900.0,16600.0,2000.0,900.0
nonelderly_childless_hh,percentiles_91_95,2012,40900.0,20700.0,16900.0,2300.0,900.0
nonelderly_childless_hh,percentiles_91_95,2013,44900.0,21200.0,19900.0,2800.0,1000.0
nonelderly_childless_hh,percentiles_91_95,2014,47200.0,22600.0,20300.0,3100.0,1100.0
nonelderly_childless_hh,percentiles_96_99,1979,44600.0,28000.0,9000.0,6400.0,1200.0
nonelderly_childless_hh,percentiles_96_99,1980,44100.0,28800.0,9200.0,5000.0,1000.0
nonelderly_childless_hh,percentiles_96_99,1981,44400.0,29300.0,10300.0,4000.0,900.0
nonelderly_childless_hh,percentiles_96_99,1982,40400.0,26200.0,11100.0,2200.0,900.0
nonelderly_childless_hh,percentiles_96_99,1983,39500.0,24000.0,11500.0,2900.0,1000.0
nonelderly_childless_hh,percentiles_96_99,1984,41900.0,24900.0,12400.0,3500.0,1200.0
nonelderly_childless_hh,percentiles_96_99,1985,43500.0,25900.0,13100.0,3300.0,1200.0
nonelderly_childless_hh,percentiles_96_99,1986,47200.0,28500.0,13900.0,3600.0,1200.0
nonelderly_childless_hh,percentiles_96_99,1987,50500.0,30100.0,14500.0,4700.0,1200.0
nonelderly_childless_hh,percentiles_96_99,1988,51300.0,30200.0,15200.0,4800.0,1200.0
nonelderly_childless_hh,percentiles_96_99,1989,52100.0,31100.0,15300.0,4600.0,1100.0
nonelderly_childless_hh,percentiles_96_99,1990,50400.0,29400.0,15700.0,4300.0,1100.0
nonelderly_childless_hh,percentiles_96_99,1991,50200.0,28700.0,16600.0,3700.0,1200.0
nonelderly_childless_hh,percentiles_96_99,1992,51900.0,29600.0,16800.0,4200.0,1200.0
nonelderly_childless_hh,percentiles_96_99,1993,53300.0,29700.0,17200.0,5000.0,1400.0
nonelderly_childless_hh,percentiles_96_99,1994,55500.0,31100.0,17800.0,5100.0,1400.0
nonelderly_childless_hh,percentiles_96_99,1995,58900.0,33200.0,18100.0,6200.0,1400.0
nonelderly_childless_hh,percentiles_96_99,1996,61300.0,35300.0,18300.0,6300.0,1300.0
nonelderly_childless_hh,percentiles_96_99,1997,65400.0,38500.0,18800.0,6700.0,1300.0
nonelderly_childless_hh,percentiles_96_99,1998,68600.0,41600.0,19500.0,6100.0,1400.0
nonelderly_childless_hh,percentiles_96_99,1999,73000.0,44600.0,20300.0,6500.0,1600.0
nonelderly_childless_hh,percentiles_96_99,2000,75400.0,46800.0,20900.0,6300.0,1400.0
nonelderly_childless_hh,percentiles_96_99,2001,68000.0,41100.0,21600.0,3900.0,1400.0
nonelderly_childless_hh,percentiles_96_99,2002,63500.0,37500.0,21500.0,3300.0,1300.0
nonelderly_childless_hh,percentiles_96_99,2003,62800.0,34800.0,22100.0,4600.0,1300.0
nonelderly_childless_hh,percentiles_96_99,2004,66700.0,37400.0,21800.0,6100.0,1300.0
nonelderly_childless_hh,percentiles_96_99,2005,72300.0,40700.0,21400.0,8900.0,1400.0
nonelderly_childless_hh,percentiles_96_99,2006,76400.0,43600.0,22000.0,9600.0,1300.0
nonelderly_childless_hh,percentiles_96_99,2007,77700.0,45600.0,22700.0,8200.0,1100.0
nonelderly_childless_hh,percentiles_96_99,2008,69600.0,40900.0,23100.0,4500.0,1200.0
nonelderly_childless_hh,percentiles_96_99,2009,64800.0,37100.0,23500.0,3200.0,1100.0
nonelderly_childless_hh,percentiles_96_99,2010,68400.0,39600.0,23400.0,4300.0,1100.0
nonelderly_childless_hh,percentiles_96_99,2011,67600.0,41500.0,20600.0,4400.0,1100.0
nonelderly_childless_hh,percentiles_96_99,2012,72800.0,45300.0,20900.0,5300.0,1200.0
nonelderly_childless_hh,percentiles_96_99,2013,78100.0,45900.0,24700.0,6300.0,1300.0
nonelderly_childless_hh,percentiles_96_99,2014,82900.0,49100.0,25000.0,7300.0,1500.0
nonelderly_childless_hh,top_1_percent,1979,179400.0,120400.0,6700.0,50100.0,2200.0
nonelderly_childless_hh,top_1_percent,1980,164700.0,117700.0,7000.0,38100.0,1900.0
nonelderly_childless_hh,top_1_percent,1981,147700.0,107400.0,8300.0,30300.0,1700.0
nonelderly_childless_hh,top_1_percent,1982,147400.0,113700.0,10800.0,21100.0,1700.0
nonelderly_childless_hh,top_1_percent,1983,146200.0,107900.0,10900.0,25100.0,2300.0
nonelderly_childless_hh,top_1_percent,1984,167000.0,121000.0,11000.0,32300.0,2700.0
nonelderly_childless_hh,top_1_percent,1985,178300.0,131900.0,11500.0,32200.0,2700.0
nonelderly_childless_hh,top_1_percent,1986,205300.0,155900.0,11900.0,34300.0,3200.0
nonelderly_childless_hh,top_1_percent,1987,209500.0,155300.0,13500.0,38200.0,2500.0
nonelderly_childless_hh,top_1_percent,1988,252800.0,189700.0,14700.0,45600.0,2900.0
nonelderly_childless_hh,top_1_percent,1989,227300.0,168200.0,15200.0,41200.0,2700.0
nonelderly_childless_hh,top_1_percent,1990,238700.0,177700.0,15500.0,43100.0,2400.0
nonelderly_childless_hh,top_1_percent,1991,215100.0,158300.0,19400.0,34900.0,2400.0
nonelderly_childless_hh,top_1_percent,1992,247100.0,184800.0,19400.0,40500.0,2400.0
nonelderly_childless_hh,top_1_percent,1993,256500.0,187700.0,19500.0,46500.0,2700.0
nonelderly_childless_hh,top_1_percent,1994,283300.0,198000.0,25500.0,57000.0,2900.0
nonelderly_childless_hh,top_1_percent,1995,302600.0,215100.0,25100.0,59300.0,3200.0
nonelderly_childless_hh,top_1_percent,1996,337200.0,245100.0,26300.0,62900.0,2800.0
nonelderly_childless_hh,top_1_percent,1997,390800.0,287600.0,28300.0,71800.0,3000.0
nonelderly_childless_hh,top_1_percent,1998,429900.0,321400.0,29700.0,75500.0,3300.0
nonelderly_childless_hh,top_1_percent,1999,434100.0,328700.0,31300.0,70600.0,3500.0
nonelderly_childless_hh,top_1_percent,2000,462600.0,355700.0,32800.0,70700.0,3400.0
nonelderly_childless_hh,top_1_percent,2001,360000.0,278500.0,32500.0,46400.0,2600.0
nonelderly_childless_hh,top_1_percent,2002,310100.0,236700.0,30500.0,40200.0,2600.0
nonelderly_childless_hh,top_1_percent,2003,311400.0,219100.0,30300.0,58600.0,3300.0
nonelderly_childless_hh,top_1_percent,2004,375400.0,259900.0,31600.0,80300.0,3500.0
nonelderly_childless_hh,top_1_percent,2005,483900.0,326400.0,32900.0,120000.0,4600.0
nonelderly_childless_hh,top_1_percent,2006,497000.0,332800.0,32600.0,128000.0,3600.0
nonelderly_childless_hh,top_1_percent,2007,455700.0,322700.0,33800.0,96400.0,2700.0
nonelderly_childless_hh,top_1_percent,2008,388400.0,288300.0,34700.0,61700.0,3700.0
nonelderly_childless_hh,top_1_percent,2009,326600.0,243200.0,33800.0,46600.0,2900.0
nonelderly_childless_hh,top_1_percent,2010,353000.0,250600.0,33900.0,65300.0,3300.0
nonelderly_childless_hh,top_1_percent,2011,351500.0,251600.0,31400.0,65200.0,3300.0
nonelderly_childless_hh,top_1_percent,2012,433100.0,309500.0,32700.0,87100.0,3700.0
nonelderly_childless_hh,top_1_percent,2013,429800.0,309000.0,38500.0,78000.0,4300.0
nonelderly_childless_hh,top_1_percent,2014,478200.0,349100.0,39000.0,86700.0,3400.0
